,path,res_num,dir_name,tmscore,gdtts
"('casp8/T0458', 92701)",casp8/T0458/RBO-Proteus_TS2.npz,77,casp8/T0458,0.3158,0.3604
"('casp8/T0458', 33550)",casp8/T0458/BAKER-ROBETTA_TS5.npz,77,casp8/T0458,0.9352,0.9643
"('casp8/T0458', 40921)",casp8/T0458/nFOLD3_TS1.npz,77,casp8/T0458,0.9126,0.9351
"('casp8/T0459', 15259)",casp8/T0459/OLGAFS_TS5.npz,101,casp8/T0459,0.6994,0.6858
"('casp8/T0459', 78451)",casp8/T0459/pro-sp3-TASSER_TS2.npz,109,casp8/T0459,0.7718,0.75
"('casp8/T0459', 3371)",casp8/T0459/MULTICOM-REFINE_TS2.npz,109,casp8/T0459,0.7143,0.7018
"('casp8/T0459', 86154)",casp8/T0459/FFASstandard_TS4.npz,102,casp8/T0459,0.7246,0.6858
"('casp8/T0459', 20167)",casp8/T0459/Phyre_de_novo_TS3.npz,109,casp8/T0459,0.7707,0.7362
"('casp8/T0459', 65369)",casp8/T0459/mariner1_TS2.npz,74,casp8/T0459,0.5588,0.5573
"('casp8/T0459', 83284)",casp8/T0459/3D-JIGSAW_AEP_TS4.npz,108,casp8/T0459,0.5965,0.5642
"('casp8/T0459', 31099)",casp8/T0459/circle_TS5.npz,101,casp8/T0459,0.7077,0.6789
"('casp8/T0459', 50513)",casp8/T0459/COMA-M_TS2.npz,109,casp8/T0459,0.6837,0.6766
"('casp8/T0459', 34175)",casp8/T0459/keasar-server_TS3.npz,109,casp8/T0459,0.7070000000000001,0.7041
"('casp8/T0459', 82747)",casp8/T0459/MULTICOM-CLUSTER_TS4.npz,109,casp8/T0459,0.7006,0.6766
"('casp8/T0459', 36)",casp8/T0459/FUGUE_KM_AL2.npz,99,casp8/T0459,0.6507,0.6399
"('casp8/T0459', 97306)",casp8/T0459/MULTICOM-RANK_TS2.npz,109,casp8/T0459,0.7187,0.6927
"('casp8/T0459', 15363)",casp8/T0459/LOOPP_Server_TS5.npz,84,casp8/T0459,0.5296,0.5069
"('casp8/T0459', 73900)",casp8/T0459/Frankenstein_TS2.npz,109,casp8/T0459,0.6718,0.6445
"('casp8/T0459', 21102)",casp8/T0459/nFOLD3_TS1.npz,98,casp8/T0459,0.7058,0.6835
"('casp8/T0459', 64853)",casp8/T0459/PS2-server_TS4.npz,109,casp8/T0459,0.6576,0.6307
"('casp8/T0459', 15132)",casp8/T0459/RAPTOR_TS3.npz,109,casp8/T0459,0.7819,0.7569
"('casp8/T0459', 82729)",casp8/T0459/Phragment_TS1.npz,108,casp8/T0459,0.6905,0.6491
"('casp8/T0459', 84009)",casp8/T0459/MUFOLD-Server_TS2.npz,109,casp8/T0459,0.7208,0.6858
"('casp8/T0459', 94057)",casp8/T0459/fais-server_TS4.npz,109,casp8/T0459,0.7462,0.7294
"('casp8/T0459', 105577)",casp8/T0459/FAMSD_TS1.npz,109,casp8/T0459,0.7498,0.7202
"('casp8/T0459', 66461)",casp8/T0459/MUProt_TS5.npz,109,casp8/T0459,0.7533,0.7431
"('casp8/T0459', 63197)",casp8/T0459/FFASflextemplate_TS2.npz,106,casp8/T0459,0.7229,0.6904
"('casp8/T0459', 95884)",casp8/T0459/ACOMPMOD_TS2.npz,106,casp8/T0459,0.6471,0.6261
"('casp8/T0459', 39141)",casp8/T0459/YASARA_TS3.npz,109,casp8/T0459,0.7696,0.7546
"('casp8/T0459', 62093)",casp8/T0459/BAKER-ROBETTA_TS4.npz,109,casp8/T0459,0.7459,0.6995
"('casp8/T0459', 35491)",casp8/T0459/GS-MetaServer2_TS4.npz,105,casp8/T0459,0.7102,0.6743
"('casp8/T0459', 83811)",casp8/T0459/Frankenstein_TS3.npz,109,casp8/T0459,0.6604,0.6284
"('casp8/T0459', 48338)",casp8/T0459/BAKER-ROBETTA_TS2.npz,109,casp8/T0459,0.7477,0.7018
"('casp8/T0459', 52489)",casp8/T0459/MUSTER_TS3.npz,109,casp8/T0459,0.675,0.6583
"('casp8/T0459', 37793)",casp8/T0459/FFASsuboptimal_TS5.npz,106,casp8/T0459,0.7377,0.7248
"('casp8/T0459', 96175)",casp8/T0459/Pcons_multi_TS4.npz,109,casp8/T0459,0.7298,0.7133
"('casp8/T0459', 19545)",casp8/T0459/FOLDpro_TS1.npz,109,casp8/T0459,0.5955,0.5849
"('casp8/T0459', 69968)",casp8/T0459/mariner1_TS4.npz,101,casp8/T0459,0.5567,0.5619
"('casp8/T0459', 61904)",casp8/T0459/mariner1_TS1.npz,91,casp8/T0459,0.2269,0.2018
"('casp8/T0459', 76432)",casp8/T0459/fais-server_TS3.npz,109,casp8/T0459,0.7423,0.7156
"('casp8/T0459', 66391)",casp8/T0459/MULTICOM-REFINE_TS4.npz,109,casp8/T0459,0.7308,0.711
"('casp8/T0459', 78993)",casp8/T0459/FALCON_TS4.npz,109,casp8/T0459,0.507,0.4633
"('casp8/T0459', 15929)",casp8/T0459/Poing_TS4.npz,108,casp8/T0459,0.7127,0.6674
"('casp8/T0459', 82681)",casp8/T0459/MULTICOM-CMFR_TS5.npz,109,casp8/T0459,0.7622,0.7408
"('casp8/T0459', 50127)",casp8/T0459/SAM-T02-server_AL2.npz,101,casp8/T0459,0.7197,0.7064
"('casp8/T0459', 90226)",casp8/T0459/MULTICOM-CLUSTER_TS1.npz,109,casp8/T0459,0.7122,0.6858
"('casp8/T0459', 12393)",casp8/T0459/forecast_TS1.npz,109,casp8/T0459,0.6615,0.6376
"('casp8/T0459', 21853)",casp8/T0459/FOLDpro_TS2.npz,109,casp8/T0459,0.6324,0.617
"('casp8/T0459', 3870)",casp8/T0459/forecast_TS3.npz,109,casp8/T0459,0.636,0.6124
"('casp8/T0459', 106308)",casp8/T0459/nFOLD3_TS3.npz,109,casp8/T0459,0.6627,0.6628
"('casp8/T0459', 58266)",casp8/T0459/SAM-T06-server_TS4.npz,79,casp8/T0459,0.5706,0.5619
"('casp8/T0459', 103750)",casp8/T0459/mariner1_TS3.npz,91,casp8/T0459,0.6118,0.6055
"('casp8/T0459', 89289)",casp8/T0459/MULTICOM-CMFR_TS1.npz,109,casp8/T0459,0.7271,0.6904
"('casp8/T0459', 87093)",casp8/T0459/Phyre2_TS4.npz,108,casp8/T0459,0.7058,0.6583
"('casp8/T0459', 61174)",casp8/T0459/Phyre2_TS5.npz,108,casp8/T0459,0.7218,0.7018
"('casp8/T0459', 18085)",casp8/T0459/3D-JIGSAW_V3_TS4.npz,108,casp8/T0459,0.5991,0.5757
"('casp8/T0459', 76416)",casp8/T0459/LOOPP_Server_TS2.npz,64,casp8/T0459,0.5054,0.4931
"('casp8/T0459', 80962)",casp8/T0459/COMA_TS2.npz,108,casp8/T0459,0.7196,0.6812
"('casp8/T0459', 90303)",casp8/T0459/MULTICOM-CLUSTER_TS3.npz,109,casp8/T0459,0.7171,0.6995
"('casp8/T0459', 19551)",casp8/T0459/FALCON_CONSENSUS_TS5.npz,109,casp8/T0459,0.5361,0.5023
"('casp8/T0459', 86106)",casp8/T0459/3D-JIGSAW_AEP_TS1.npz,108,casp8/T0459,0.6512,0.6261
"('casp8/T0459', 42158)",casp8/T0459/FFASflextemplate_TS4.npz,106,casp8/T0459,0.7145,0.6835
"('casp8/T0459', 73103)",casp8/T0459/FFASsuboptimal_TS1.npz,104,casp8/T0459,0.7324,0.7179
"('casp8/T0459', 56769)",casp8/T0459/Distill_TS3.npz,109,casp8/T0459,0.6729,0.633
"('casp8/T0459', 75158)",casp8/T0459/RBO-Proteus_TS5.npz,109,casp8/T0459,0.2868,0.2867
"('casp8/T0459', 90801)",casp8/T0459/panther_server_TS3.npz,105,casp8/T0459,0.7265,0.7041
"('casp8/T0459', 90318)",casp8/T0459/MULTICOM-CMFR_TS2.npz,109,casp8/T0459,0.7103,0.6904
"('casp8/T0459', 2225)",casp8/T0459/MUProt_TS1.npz,109,casp8/T0459,0.7317,0.7179
"('casp8/T0459', 17410)",casp8/T0459/METATASSER_TS2.npz,109,casp8/T0459,0.7575,0.7317
"('casp8/T0459', 16210)",casp8/T0459/FALCON_CONSENSUS_TS2.npz,109,casp8/T0459,0.3767,0.3532
"('casp8/T0459', 19867)",casp8/T0459/Distill_TS2.npz,109,casp8/T0459,0.6805,0.6261
"('casp8/T0459', 56842)",casp8/T0459/forecast_TS5.npz,109,casp8/T0459,0.5815,0.5872
"('casp8/T0459', 92587)",casp8/T0459/pipe_int_TS4.npz,109,casp8/T0459,0.5949,0.5734
"('casp8/T0459', 67269)",casp8/T0459/FEIG_TS5.npz,109,casp8/T0459,0.7286,0.6904
"('casp8/T0459', 13860)",casp8/T0459/3Dpro_TS5.npz,109,casp8/T0459,0.3524,0.3372
"('casp8/T0459', 36074)",casp8/T0459/LEE-SERVER_TS2.npz,109,casp8/T0459,0.7399,0.7317
"('casp8/T0459', 112449)",casp8/T0459/Pcons_dot_net_TS1.npz,99,casp8/T0459,0.6854,0.6559999999999999
"('casp8/T0459', 25602)",casp8/T0459/Zhang-Server_TS5.npz,109,casp8/T0459,0.7659,0.7523
"('casp8/T0459', 100360)",casp8/T0459/METATASSER_TS3.npz,109,casp8/T0459,0.7575,0.7317
"('casp8/T0459', 55448)",casp8/T0459/SAM-T06-server_TS3.npz,91,casp8/T0459,0.6915,0.6789
"('casp8/T0459', 17001)",casp8/T0459/schenk-torda-server_TS2.npz,109,casp8/T0459,0.1803,0.1628
"('casp8/T0460', 80880)",casp8/T0460/ACOMPMOD_TS3.npz,48,casp8/T0460,0.1374,0.175
"('casp8/T0460', 25289)",casp8/T0460/3D-JIGSAW_V3_TS3.npz,80,casp8/T0460,0.2103,0.2344
"('casp8/T0460', 2320)",casp8/T0460/LOOPP_Server_TS2.npz,47,casp8/T0460,0.1978,0.2406
"('casp8/T0460', 95239)",casp8/T0460/mahmood-torda-server_TS3.npz,80,casp8/T0460,0.1746,0.2031
"('casp8/T0460', 58186)",casp8/T0460/SAM-T02-server_AL1.npz,32,casp8/T0460,0.1591,0.175
"('casp8/T0460', 41370)",casp8/T0460/PSI_TS4.npz,80,casp8/T0460,0.3297,0.3375
"('casp8/T0460', 22347)",casp8/T0460/pro-sp3-TASSER_TS2.npz,80,casp8/T0460,0.2637,0.3187
"('casp8/T0460', 45975)",casp8/T0460/MULTICOM-CLUSTER_TS4.npz,80,casp8/T0460,0.435,0.4344
"('casp8/T0460', 97978)",casp8/T0460/BioSerf_TS4.npz,80,casp8/T0460,0.3466,0.375
"('casp8/T0460', 77078)",casp8/T0460/RAPTOR_TS5.npz,80,casp8/T0460,0.3091,0.3313
"('casp8/T0460', 89766)",casp8/T0460/mGenTHREADER_TS1.npz,71,casp8/T0460,0.2128,0.2281
"('casp8/T0460', 22566)",casp8/T0460/FEIG_TS1.npz,80,casp8/T0460,0.233,0.2562
"('casp8/T0460', 35593)",casp8/T0460/Pcons_dot_net_TS1.npz,80,casp8/T0460,0.2142,0.2281
"('casp8/T0460', 45958)",casp8/T0460/Phragment_TS2.npz,80,casp8/T0460,0.2175,0.2625
"('casp8/T0460', 50966)",casp8/T0460/GeneSilicoMetaServer_TS1.npz,80,casp8/T0460,0.1927,0.2406
"('casp8/T0460', 24472)",casp8/T0460/mariner1_TS1.npz,66,casp8/T0460,0.1965,0.2219
"('casp8/T0460', 84539)",casp8/T0460/COMA-M_TS5.npz,73,casp8/T0460,0.1719,0.1969
"('casp8/T0460', 2414)",casp8/T0460/GS-KudlatyPred_TS5.npz,77,casp8/T0460,0.2423,0.2562
"('casp8/T0460', 57196)",casp8/T0460/MUFOLD-Server_TS4.npz,80,casp8/T0460,0.213,0.2375
"('casp8/T0460', 114799)",casp8/T0460/LOOPP_Server_TS3.npz,41,casp8/T0460,0.1707,0.1906
"('casp8/T0460', 77231)",casp8/T0460/ACOMPMOD_TS1.npz,48,casp8/T0460,0.1867,0.2188
"('casp8/T0460', 50241)",casp8/T0460/RAPTOR_TS4.npz,80,casp8/T0460,0.3343,0.3625
"('casp8/T0460', 4785)",casp8/T0460/MULTICOM-REFINE_TS3.npz,80,casp8/T0460,0.1916,0.2219
"('casp8/T0460', 57106)",casp8/T0460/MULTICOM-CLUSTER_TS5.npz,80,casp8/T0460,0.2494,0.2531
"('casp8/T0460', 35152)",casp8/T0460/GS-MetaServer2_TS5.npz,80,casp8/T0460,0.2149,0.2344
"('casp8/T0460', 98563)",casp8/T0460/MULTICOM-CMFR_TS2.npz,80,casp8/T0460,0.2294,0.2562
"('casp8/T0460', 18576)",casp8/T0460/BAKER-ROBETTA_TS2.npz,80,casp8/T0460,0.2527,0.3156
"('casp8/T0460', 17891)",casp8/T0460/FEIG_TS4.npz,80,casp8/T0460,0.215,0.225
"('casp8/T0460', 44036)",casp8/T0460/Phyre_de_novo_TS3.npz,80,casp8/T0460,0.1933,0.2344
"('casp8/T0460', 22372)",casp8/T0460/MULTICOM-CLUSTER_TS3.npz,80,casp8/T0460,0.3141,0.3562
"('casp8/T0460', 97017)",casp8/T0460/circle_TS1.npz,77,casp8/T0460,0.2335,0.2562
"('casp8/T0460', 34396)",casp8/T0460/pro-sp3-TASSER_TS1.npz,80,casp8/T0460,0.3287,0.3812
"('casp8/T0460', 98253)",casp8/T0460/FFASsuboptimal_TS2.npz,80,casp8/T0460,0.1615,0.1688
"('casp8/T0460', 90173)",casp8/T0460/3D-JIGSAW_AEP_TS2.npz,77,casp8/T0460,0.2037,0.2188
"('casp8/T0460', 5572)",casp8/T0460/METATASSER_TS1.npz,80,casp8/T0460,0.2761,0.3063
"('casp8/T0460', 6123)",casp8/T0460/schenk-torda-server_TS2.npz,80,casp8/T0460,0.1641,0.1844
"('casp8/T0460', 24792)",casp8/T0460/PSI_TS1.npz,80,casp8/T0460,0.3109,0.35
"('casp8/T0460', 97359)",casp8/T0460/Pcons_multi_TS3.npz,80,casp8/T0460,0.2127,0.2531
"('casp8/T0460', 97583)",casp8/T0460/keasar-server_TS5.npz,80,casp8/T0460,0.17800000000000002,0.2219
"('casp8/T0460', 34103)",casp8/T0460/FALCON_TS4.npz,80,casp8/T0460,0.3427,0.375
"('casp8/T0460', 58546)",casp8/T0460/3D-JIGSAW_V3_TS4.npz,78,casp8/T0460,0.2453,0.275
"('casp8/T0460', 105444)",casp8/T0460/Pcons_dot_net_TS5.npz,80,casp8/T0460,0.2121,0.225
"('casp8/T0460', 25524)",casp8/T0460/fais-server_TS5.npz,80,casp8/T0460,0.162,0.175
"('casp8/T0460', 147)",casp8/T0460/Distill_TS4.npz,80,casp8/T0460,0.2317,0.2625
"('casp8/T0460', 94452)",casp8/T0460/MUSTER_TS4.npz,80,casp8/T0460,0.2268,0.2625
"('casp8/T0460', 79174)",casp8/T0460/panther_server_TS5.npz,27,casp8/T0460,0.0877,0.1094
"('casp8/T0460', 88437)",casp8/T0460/MULTICOM-RANK_TS2.npz,80,casp8/T0460,0.2525,0.2688
"('casp8/T0460', 41771)",casp8/T0460/mahmood-torda-server_TS4.npz,80,casp8/T0460,0.2001,0.2094
"('casp8/T0460', 85309)",casp8/T0460/Pcons_dot_net_TS2.npz,80,casp8/T0460,0.2142,0.2281
"('casp8/T0460', 87860)",casp8/T0460/BAKER-ROBETTA_TS3.npz,80,casp8/T0460,0.2697,0.2688
"('casp8/T0460', 33942)",casp8/T0460/pro-sp3-TASSER_TS3.npz,80,casp8/T0460,0.3326,0.3688
"('casp8/T0460', 109590)",casp8/T0460/FAMSD_TS5.npz,80,casp8/T0460,0.2548,0.275
"('casp8/T0460', 100553)",casp8/T0460/MUProt_TS2.npz,80,casp8/T0460,0.3514,0.3938
"('casp8/T0460', 20204)",casp8/T0460/RBO-Proteus_TS4.npz,80,casp8/T0460,0.4006,0.4062
"('casp8/T0460', 93437)",casp8/T0460/3DShot2_TS1.npz,79,casp8/T0460,0.2175,0.2406
"('casp8/T0460', 1624)",casp8/T0460/RBO-Proteus_TS3.npz,80,casp8/T0460,0.3937,0.4031
"('casp8/T0460', 47655)",casp8/T0460/MUProt_TS1.npz,80,casp8/T0460,0.3377,0.3438
"('casp8/T0460', 106053)",casp8/T0460/circle_TS3.npz,77,casp8/T0460,0.2361,0.2594
"('casp8/T0460', 20583)",casp8/T0460/PS2-server_TS5.npz,57,casp8/T0460,0.2079,0.2313
"('casp8/T0460', 19494)",casp8/T0460/SAM-T02-server_AL3.npz,70,casp8/T0460,0.1756,0.175
"('casp8/T0460', 12604)",casp8/T0460/panther_server_TS1.npz,65,casp8/T0460,0.1218,0.1375
"('casp8/T0460', 58702)",casp8/T0460/PSI_TS5.npz,80,casp8/T0460,0.3318,0.3469
"('casp8/T0460', 47759)",casp8/T0460/PS2-server_TS2.npz,55,casp8/T0460,0.2162,0.2313
"('casp8/T0460', 37987)",casp8/T0460/SAM-T06-server_TS4.npz,77,casp8/T0460,0.2071,0.2438
"('casp8/T0460', 52231)",casp8/T0460/MUFOLD-Server_TS3.npz,80,casp8/T0460,0.213,0.2375
"('casp8/T0460', 256)",casp8/T0460/MULTICOM-RANK_TS1.npz,80,casp8/T0460,0.3549,0.3906
"('casp8/T0460', 44849)",casp8/T0460/Phyre_de_novo_TS1.npz,80,casp8/T0460,0.2586,0.2812
"('casp8/T0460', 38092)",casp8/T0460/GS-KudlatyPred_TS3.npz,77,casp8/T0460,0.2351,0.2625
"('casp8/T0460', 80910)",casp8/T0460/Distill_TS3.npz,80,casp8/T0460,0.2518,0.2688
"('casp8/T0460', 35229)",casp8/T0460/FFASstandard_TS1.npz,80,casp8/T0460,0.1562,0.1719
"('casp8/T0461', 46506)",casp8/T0461/huber-torda-server_TS4.npz,122,casp8/T0461,0.2746,0.2176
"('casp8/T0461', 29808)",casp8/T0461/GeneSilicoMetaServer_TS3.npz,156,casp8/T0461,0.8566,0.8009
"('casp8/T0461', 67720)",casp8/T0461/MULTICOM-REFINE_TS5.npz,162,casp8/T0461,0.8786,0.8349
"('casp8/T0461', 23078)",casp8/T0461/SAM-T08-server_TS3.npz,153,casp8/T0461,0.8511,0.8025
"('casp8/T0461', 43923)",casp8/T0461/PSI_TS1.npz,162,casp8/T0461,0.8461,0.7963
"('casp8/T0461', 82905)",casp8/T0461/HHpred4_TS1.npz,162,casp8/T0461,0.8625,0.8148
"('casp8/T0461', 59187)",casp8/T0461/BAKER-ROBETTA_TS5.npz,162,casp8/T0461,0.8412,0.7886
"('casp8/T0461', 20234)",casp8/T0461/schenk-torda-server_TS4.npz,162,casp8/T0461,0.1638,0.1296
"('casp8/T0461', 60953)",casp8/T0461/MUFOLD-Server_TS5.npz,162,casp8/T0461,0.7504,0.6821
"('casp8/T0461', 96290)",casp8/T0461/COMA_TS2.npz,155,casp8/T0461,0.857,0.7994
"('casp8/T0461', 89978)",casp8/T0461/MUSTER_TS5.npz,162,casp8/T0461,0.8543,0.8025
"('casp8/T0461', 92423)",casp8/T0461/mahmood-torda-server_TS5.npz,162,casp8/T0461,0.1479,0.1049
"('casp8/T0461', 64376)",casp8/T0461/MULTICOM-RANK_TS4.npz,162,casp8/T0461,0.8597,0.8194
"('casp8/T0461', 52111)",casp8/T0461/Poing_TS3.npz,162,casp8/T0461,0.8615,0.8102
"('casp8/T0461', 112694)",casp8/T0461/METATASSER_TS2.npz,162,casp8/T0461,0.8695,0.8056
"('casp8/T0461', 55258)",casp8/T0461/Pcons_multi_TS5.npz,162,casp8/T0461,0.8773,0.8164
"('casp8/T0461', 61181)",casp8/T0461/MUProt_TS3.npz,162,casp8/T0461,0.8759999999999999,0.8333
"('casp8/T0461', 86523)",casp8/T0461/forecast_TS4.npz,162,casp8/T0461,0.8535,0.7978
"('casp8/T0461', 17902)",casp8/T0461/PSI_TS3.npz,160,casp8/T0461,0.8287,0.7701
"('casp8/T0461', 63905)",casp8/T0461/RBO-Proteus_TS2.npz,162,casp8/T0461,0.2495,0.2222
"('casp8/T0461', 106409)",casp8/T0461/METATASSER_TS4.npz,162,casp8/T0461,0.8795,0.8241
"('casp8/T0461', 5830)",casp8/T0461/pro-sp3-TASSER_TS3.npz,162,casp8/T0461,0.8834,0.8194
"('casp8/T0461', 33943)",casp8/T0461/circle_TS3.npz,155,casp8/T0461,0.8563,0.787
"('casp8/T0461', 9364)",casp8/T0461/Phragment_TS4.npz,162,casp8/T0461,0.8609,0.804
"('casp8/T0461', 38231)",casp8/T0461/MUSTER_TS3.npz,162,casp8/T0461,0.8473,0.7948
"('casp8/T0461', 14833)",casp8/T0461/FAMSD_TS5.npz,159,casp8/T0461,0.8483,0.7963
"('casp8/T0461', 49947)",casp8/T0461/pro-sp3-TASSER_TS5.npz,162,casp8/T0461,0.8795,0.8009
"('casp8/T0461', 52148)",casp8/T0461/MULTICOM-CLUSTER_TS1.npz,162,casp8/T0461,0.8747,0.8256
"('casp8/T0461', 101531)",casp8/T0461/PS2-server_TS1.npz,162,casp8/T0461,0.8715,0.8225
"('casp8/T0461', 5528)",casp8/T0461/fais-server_TS1.npz,162,casp8/T0461,0.8679,0.8102
"('casp8/T0461', 66462)",casp8/T0461/LOOPP_Server_TS5.npz,162,casp8/T0461,0.8001,0.7454
"('casp8/T0461', 106668)",casp8/T0461/Phyre_de_novo_TS4.npz,162,casp8/T0461,0.8636,0.8179
"('casp8/T0461', 69537)",casp8/T0461/LEE-SERVER_TS1.npz,162,casp8/T0461,0.8949,0.8503
"('casp8/T0461', 48816)",casp8/T0461/panther_server_TS2.npz,161,casp8/T0461,0.8434,0.7948
"('casp8/T0461', 36167)",casp8/T0461/Distill_TS1.npz,162,casp8/T0461,0.8404,0.7546
"('casp8/T0461', 34814)",casp8/T0461/FFASsuboptimal_TS4.npz,162,casp8/T0461,0.8479,0.7963
"('casp8/T0461', 82721)",casp8/T0461/Zhang-Server_TS4.npz,162,casp8/T0461,0.8897,0.8333
"('casp8/T0461', 30545)",casp8/T0461/SAM-T06-server_TS2.npz,145,casp8/T0461,0.8205,0.7716
"('casp8/T0461', 99136)",casp8/T0461/PS2-server_TS5.npz,162,casp8/T0461,0.8529,0.7978
"('casp8/T0461', 78244)",casp8/T0461/forecast_TS5.npz,162,casp8/T0461,0.8476,0.7978
"('casp8/T0461', 4002)",casp8/T0461/Distill_TS5.npz,162,casp8/T0461,0.8363,0.7361
"('casp8/T0461', 77713)",casp8/T0461/FFASflextemplate_TS2.npz,157,casp8/T0461,0.8314,0.7747
"('casp8/T0461', 109583)",casp8/T0461/pro-sp3-TASSER_TS4.npz,162,casp8/T0461,0.8651,0.8056
"('casp8/T0461', 63687)",casp8/T0461/BAKER-ROBETTA_TS3.npz,162,casp8/T0461,0.8874,0.8302
"('casp8/T0461', 93587)",casp8/T0461/FALCON_CONSENSUS_TS1.npz,162,casp8/T0461,0.8373,0.7762
"('casp8/T0461', 102883)",casp8/T0461/FALCON_TS4.npz,162,casp8/T0461,0.8381,0.7778
"('casp8/T0461', 54589)",casp8/T0461/MULTICOM-REFINE_TS2.npz,162,casp8/T0461,0.8673,0.8148
"('casp8/T0461', 84198)",casp8/T0461/FOLDpro_TS5.npz,162,casp8/T0461,0.6773,0.5818
"('casp8/T0461', 111207)",casp8/T0461/pro-sp3-TASSER_TS1.npz,162,casp8/T0461,0.8677,0.8056
"('casp8/T0461', 35277)",casp8/T0461/SAM-T02-server_AL1.npz,154,casp8/T0461,0.8499,0.8009
"('casp8/T0461', 44454)",casp8/T0461/Frankenstein_TS1.npz,162,casp8/T0461,0.8665,0.8241
"('casp8/T0461', 89305)",casp8/T0461/MUFOLD-Server_TS2.npz,162,casp8/T0461,0.7468,0.679
"('casp8/T0461', 10633)",casp8/T0461/FFASsuboptimal_TS1.npz,157,casp8/T0461,0.8471,0.7994
"('casp8/T0461', 94426)",casp8/T0461/Pcons_local_TS1.npz,158,casp8/T0461,0.8488,0.7978
"('casp8/T0461', 43950)",casp8/T0461/panther_server_TS1.npz,146,casp8/T0461,0.7305,0.6821
"('casp8/T0461', 21761)",casp8/T0461/GeneSilicoMetaServer_TS4.npz,157,casp8/T0461,0.8486,0.7978
"('casp8/T0461', 8908)",casp8/T0461/OLGAFS_TS2.npz,144,casp8/T0461,0.1583,0.1034
"('casp8/T0461', 28815)",casp8/T0461/MUSTER_TS4.npz,162,casp8/T0461,0.852,0.7963
"('casp8/T0461', 13026)",casp8/T0461/mahmood-torda-server_TS1.npz,162,casp8/T0461,0.2238,0.1435
"('casp8/T0461', 95228)",casp8/T0461/CpHModels_TS1.npz,156,casp8/T0461,0.8264,0.7654
"('casp8/T0461', 20748)",casp8/T0461/Distill_TS4.npz,162,casp8/T0461,0.8325,0.7284
"('casp8/T0461', 35085)",casp8/T0461/Phragment_TS1.npz,162,casp8/T0461,0.8784,0.8225
"('casp8/T0461', 63384)",casp8/T0461/Phragment_TS5.npz,162,casp8/T0461,0.743,0.6713
"('casp8/T0461', 76863)",casp8/T0461/FOLDpro_TS3.npz,162,casp8/T0461,0.5989,0.5324
"('casp8/T0461', 95561)",casp8/T0461/mariner1_TS1.npz,162,casp8/T0461,0.2872,0.21600000000000003
"('casp8/T0461', 110379)",casp8/T0461/keasar-server_TS5.npz,162,casp8/T0461,0.841,0.787
"('casp8/T0461', 43040)",casp8/T0461/3Dpro_TS3.npz,162,casp8/T0461,0.6121,0.5494
"('casp8/T0461', 22040)",casp8/T0461/MULTICOM-CMFR_TS5.npz,162,casp8/T0461,0.8579,0.8086
"('casp8/T0461', 13275)",casp8/T0461/LEE-SERVER_TS2.npz,162,casp8/T0461,0.8743,0.8349
"('casp8/T0461', 30353)",casp8/T0461/MULTICOM-RANK_TS2.npz,162,casp8/T0461,0.8593,0.8148
"('casp8/T0461', 112796)",casp8/T0461/FALCON_CONSENSUS_TS5.npz,162,casp8/T0461,0.8374,0.7762
"('casp8/T0461', 92331)",casp8/T0461/circle_TS2.npz,162,casp8/T0461,0.8442,0.7855
"('casp8/T0461', 101016)",casp8/T0461/HHpred5_TS1.npz,162,casp8/T0461,0.8711,0.8287
"('casp8/T0461', 82436)",casp8/T0461/Pcons_multi_TS2.npz,162,casp8/T0461,0.8759,0.821
"('casp8/T0461', 74850)",casp8/T0461/rehtnap_TS1.npz,126,casp8/T0461,0.4737,0.4244
"('casp8/T0461', 77748)",casp8/T0461/rehtnap_TS2.npz,116,casp8/T0461,0.4833,0.4136
"('casp8/T0462', 60024)",casp8/T0462/MULTICOM-REFINE_TS1.npz,142,casp8/T0462,0.4658,0.4261
"('casp8/T0462', 7094)",casp8/T0462/SAM-T02-server_AL4.npz,58,casp8/T0462,0.3103,0.2817
"('casp8/T0462', 13326)",casp8/T0462/LOOPP_Server_TS1.npz,135,casp8/T0462,0.1845,0.1532
"('casp8/T0462', 78977)",casp8/T0462/Phragment_TS3.npz,141,casp8/T0462,0.4956,0.41200000000000003
"('casp8/T0462', 96777)",casp8/T0462/FUGUE_KM_AL1.npz,73,casp8/T0462,0.4007,0.3592
"('casp8/T0462', 12679)",casp8/T0462/FFASflextemplate_TS5.npz,71,casp8/T0462,0.4091,0.3574
"('casp8/T0462', 20542)",casp8/T0462/forecast_TS1.npz,142,casp8/T0462,0.17600000000000002,0.1461
"('casp8/T0462', 62231)",casp8/T0462/PSI_TS4.npz,142,casp8/T0462,0.5533,0.4789
"('casp8/T0462', 86816)",casp8/T0462/MULTICOM-RANK_TS5.npz,142,casp8/T0462,0.4283,0.3715
"('casp8/T0462', 35191)",casp8/T0462/MULTICOM-CLUSTER_TS4.npz,142,casp8/T0462,0.4143,0.3627
"('casp8/T0462', 48022)",casp8/T0462/3D-JIGSAW_AEP_TS1.npz,142,casp8/T0462,0.3718,0.3239
"('casp8/T0462', 110996)",casp8/T0462/schenk-torda-server_TS5.npz,142,casp8/T0462,0.1658,0.1144
"('casp8/T0462', 26970)",casp8/T0462/FALCON_CONSENSUS_TS4.npz,142,casp8/T0462,0.5297,0.4489
