,Proposed,GDT_TS,target,ProQ3D,ProQ2D,ProQ3,ProQ2,VoroMQA,SBROD,Sato-3DCNN
T1003TS441_1,0.7084497213363647,81.28,T1003,0.6140479999999999,0.578915,0.6379739999999999,0.6072649999999999,0.367305,1.7361889479900003,0.6342053413391113
T1003TS488_5,0.759265661239624,84.85,T1003,0.757662,0.673411,0.764364,0.695768,0.4426890000000001,1.7555886444599995,0.7048332095146179
T1003TS432_1,0.6963046789169312,82.43,T1003,0.623861,0.594404,0.5703239999999999,0.5801810000000001,0.364238,1.62760784776,0.5986166596412659
T1003TS266_3,0.6954792141914368,85.31,T1003,0.64805,0.575034,0.620359,0.589404,0.363202,1.6408689212099998,0.6126153469085693
T1003TS149_1,0.7123912572860718,85.83,T1003,0.672976,0.62136,0.632654,0.630659,0.380978,1.73999069783,0.6265553832054138
T1003TS145_3,0.6849159002304077,80.3,T1003,0.5962270000000001,0.5751850000000001,0.550046,0.576416,0.354588,1.72175428415,0.5458300113677979
T1003TS221_1,0.7357520461082458,88.83,T1003,0.6920310000000001,0.6214430000000001,0.684475,0.6560199999999999,0.4194850000000001,1.7348920114700002,0.6954527497291565
T1003TS441_2,0.7058714628219604,85.25,T1003,0.634798,0.587339,0.668656,0.624977,0.383362,1.68400715744,0.6430933475494385
T1003TS432_3,0.697767436504364,87.1,T1003,0.622486,0.587689,0.662358,0.635575,0.379628,1.68895733148,0.635461151599884
T1003TS498_4,0.6187701821327211,53.69,T1003,0.563883,0.523447,0.554828,0.572542,0.331611,1.70346484921,0.4473860859870911
T1003TS110_4,0.6723456382751465,83.76,T1003,0.6333840000000001,0.59032,0.567619,0.572441,0.344276,1.64140532273,0.5688669085502625
T1003TS058_1,0.7316301465034485,86.92,T1003,0.665913,0.626955,0.6204850000000001,0.627598,0.408895,1.72074971963,0.6778789758682251
T1003TS149_4,0.6614529490470886,69.12,T1003,0.634817,0.552822,0.569337,0.572964,0.365393,1.63750351724,0.5438302159309387
T1003TS337_2,0.7058714628219604,85.25,T1003,0.634798,0.587339,0.668656,0.624977,0.383362,1.68400715744,0.6430933475494385
T1003TS347_5,0.7672217488288879,85.66,T1003,0.666378,0.628278,0.668049,0.661802,0.402625,1.71780167383,0.6934580802917479
T1003TS007_5,0.5849750638008118,67.22,T1003,0.54452,0.492701,0.4895270000000001,0.489715,0.32982,1.58915900645,0.4748718142509461
T1003TS488_4,0.7387043237686157,80.18,T1003,0.740506,0.666837,0.7485689999999999,0.692457,0.437915,1.7614885696,0.6641518473625183
T1003TS145_4,0.6932327747344971,88.19,T1003,0.63937,0.606521,0.590851,0.600488,0.373163,1.64702990079,0.5763764977455139
T1003TS261_2,0.7172272205352783,89.4,T1003,0.629361,0.629579,0.647831,0.658679,0.388872,1.7317112554099998,0.6431235671043396
T1003TS152_1,0.2673998177051544,32.55,T1003,0.437065,0.401632,0.386761,0.411955,0.230089,1.4535923979799998,0.1730186939239502
T1003TS368_3,0.7344152927398682,89.17,T1003,0.670593,0.622156,0.707213,0.644077,0.404853,1.7300053904799997,0.6656869053840637
T1003TS116_3,0.7174971103668213,84.79,T1003,0.639796,0.608256,0.6375149999999999,0.624265,0.380336,1.63858760778,0.639356255531311
T1003TS160_2,0.6919403672218323,84.27,T1003,0.656778,0.608247,0.620992,0.614877,0.375223,1.6671390462399998,0.5810359716415405
T1003TS348_3,0.024681245908141136,38.19,T1003,0.148818,0.13789500000000002,0.0146233,0.0366224,0.0906647,1.0781506886799999,0.008955010212957859
T1003TS152_3,0.2736196517944336,30.3,T1003,0.405223,0.364141,0.372444,0.404186,0.227918,1.41272283807,0.17341427505016327
T1003TS160_3,0.7155875563621521,84.16,T1003,0.670651,0.62442,0.645648,0.641703,0.394077,1.6861892061100001,0.5779907703399658
T1003TS337_3,0.6787407994270325,72.18,T1003,0.598201,0.585218,0.621897,0.594167,0.361164,1.6158597302899995,0.5999090075492859
T1003TS116_4,0.6933221817016602,70.68,T1003,0.614105,0.570497,0.623765,0.5985189999999999,0.37496,1.68436391505,0.6138309240341187
T1003TS432_2,0.6932550668716431,86.69,T1003,0.627913,0.578325,0.658225,0.6221939999999999,0.381245,1.69633043161,0.6237922310829163
T1003TS324_1,0.7357520461082458,88.83,T1003,0.6920310000000001,0.6214430000000001,0.684475,0.6560199999999999,0.4194850000000001,1.7348920114700002,0.6954527497291565
T1003TS488_1,0.7285141944885254,83.76,T1003,0.749109,0.6522399999999999,0.744467,0.6736270000000001,0.44787,1.72038551837,0.6789611577987671
T1003TS085_1,0.6571207046508789,84.27,T1003,0.646899,0.586911,0.625155,0.596083,0.358232,1.6814189155200001,0.5443306565284729
T1003TS110_2,0.6972629427909851,84.39,T1003,0.6048100000000001,0.578322,0.5184880000000001,0.575326,0.352735,1.68909413709,0.5643407702445984
T1003TS365_1,0.3671320080757141,49.88,T1003,0.420105,0.417256,0.407336,0.4510020000000001,0.257304,1.4637144646899998,0.2760491669178009
T0968s2TS324_3,0.5148883461952211,45.44,T0968s2,0.5021359999999999,0.463394,0.485475,0.49552,0.404987,1.41924813833,0.3717184960842133
T0968s2TS407_3,0.4644593298435211,38.48,T0968s2,0.472954,0.4537640000000001,0.653652,0.536323,0.441589,1.47468488956,0.42289853096008295
T0968s2TS085_1,0.2409982532262802,18.48,T0968s2,0.303502,0.270243,0.322965,0.297137,0.330291,1.33584349736,0.17941278219223022
T0968s2TS164_2,0.14042508602142334,25.43,T0968s2,0.386391,0.32613600000000004,0.440601,0.432093,0.390441,1.40603157662,0.26590341329574585
T0968s2TS312_5,0.02299690619111061,18.7,T0968s2,0.15722,0.16476500000000002,0.190144,0.0808447,0.142234,1.2329142828200002,0.03204536065459252
T0968s2TS156_5,0.12215384095907213,17.17,T0968s2,0.320956,0.258218,0.400999,0.310203,0.271816,1.2938349107,0.20618575811386108
T0968s2TS470_4,0.10958308726549147,17.61,T0968s2,0.37432,0.29712,0.429904,0.386213,0.30127600000000004,1.30933982105,0.2335784882307053
T0968s2TS152_4,0.12167222797870635,57.61,T0968s2,0.384353,0.360509,0.526698,0.347541,0.2218,1.31840960576,0.07757607847452164
T0968s2TS058_1,0.08676263689994812,40.44,T0968s2,0.19794,0.244329,0.220078,0.271767,0.227158,1.25915427737,0.023827759549021717
T0968s2TS368_1,0.6153521537780762,59.56,T0968s2,0.721969,0.539036,0.808875,0.643928,0.4581770000000001,1.43022852805,0.5454784035682678
T0968s2TS337_1,0.36018744111061096,18.48,T0968s2,0.520764,0.510305,0.678979,0.514478,0.371724,1.3804460891299999,0.2641482949256897
T0968s2TS164_1,0.07258521765470505,22.83,T0968s2,0.461429,0.367347,0.559971,0.442272,0.370587,1.40335840329,0.19985876977443687
T0968s2TS246_4,0.0889199748635292,23.26,T0968s2,0.344273,0.307693,0.442944,0.322987,0.340173,1.40319754399,0.18252569437026972
T0968s2TS498_1,0.5075230598449707,62.83,T0968s2,0.428692,0.454678,0.632898,0.57417,0.421907,1.4563336939700002,0.3882000148296356
T0968s2TS145_1,0.521868884563446,59.78,T0968s2,0.5072409999999999,0.447687,0.5508350000000001,0.5318649999999999,0.398457,1.41433909097,0.3637432157993317
T0968s2TS023_1,0.08614254742860794,33.26,T0968s2,0.283048,0.271667,0.249744,0.330937,0.27520700000000003,1.3656032657799997,0.03923150524497032
T0968s2TS441_5,0.2538441121578217,27.17,T0968s2,0.389335,0.333921,0.435529,0.409451,0.364209,1.36015654012,0.15413464605808258
T0968s2TS221_2,0.3247680068016052,41.09,T0968s2,0.5246310000000001,0.426757,0.530989,0.4072,0.384224,1.4067912061399999,0.3244406580924988
T0968s2TS497_1,0.020712388679385185,24.78,T0968s2,0.22499,0.223904,0.28167600000000004,0.262537,0.204637,1.20653771138,0.02291705086827278
T0968s2TS110_2,0.03500378131866455,41.96,T0968s2,0.122574,0.13167,-0.000969367,0.0402156,0.0952269,1.2415536335200001,0.03497602790594101
T0968s2TS145_2,0.1442369818687439,40.44,T0968s2,0.34670300000000004,0.33357800000000004,0.317176,0.386547,0.235485,1.29473610204,0.16097427904605865
T0968s2TS116_4,0.06397268921136856,28.26,T0968s2,0.26450100000000004,0.240898,0.262012,0.203912,0.21845100000000006,1.30483195368,0.06724863499403
T0968s2TS004_1,0.23198439180850985,25.22,T0968s2,0.406757,0.325836,0.4827,0.462527,0.318357,1.3600335737399998,0.32780134677886963
T0968s2TS402_3,0.2362347841262817,30.0,T0968s2,0.403215,0.450946,0.584738,0.563917,0.379095,1.4017512490900002,0.09712795913219452
T0968s2TS312_2,0.0445464588701725,18.48,T0968s2,0.235877,0.24983,0.269548,0.20247,0.226448,1.22200999244,0.09903516620397568
T0968s2TS497_3,0.009541134350001812,29.13,T0968s2,0.16413599999999998,0.1548,0.186133,0.171311,0.17114200000000002,1.24861872778,0.029695313423871994
T0968s2TS124_2,0.3560374677181244,28.7,T0968s2,0.492093,0.483197,0.7363970000000001,0.575078,0.455413,1.37965074505,0.22420647740364075
T0968s2TS348_5,0.023503515869379044,23.04,T0968s2,0.187312,0.132962,0.033259,-0.046650800000000006,0.0788924,1.1281691427399998,0.010017928667366505
T0968s2TS497_2,0.008845094591379166,27.17,T0968s2,0.154246,0.14246199999999998,0.13881,0.0777375,0.143321,1.1722761331799998,0.012239214964210987
T0968s2TS488_4,0.25233539938926697,25.0,T0968s2,0.471546,0.352017,0.486491,0.368622,0.309374,1.33806236289,0.15720908343791962
T0968s2TS266_3,0.006046531721949577,22.39,T0968s2,0.125968,0.08515539999999999,-0.00772319,-0.0811121,0.08466510000000001,1.1848448730399999,0.005190408788621426
T0968s2TS110_5,0.036705520004034035,34.78,T0968s2,0.226003,0.17509,0.17164400000000002,0.17941500000000002,0.0996972,1.18635266958,0.02512251958251
T0968s2TS261_4,0.5473480820655823,53.26,T0968s2,0.445478,0.463179,0.574854,0.551763,0.357955,1.45251874708,0.3974911272525787
T0968s2TS470_2,0.09520906955003736,17.83,T0968s2,0.352132,0.265571,0.4149390000000001,0.363519,0.280846,1.3104272964700001,0.197397843003273
T0968s2TS156_3,0.16198347508907318,16.96,T0968s2,0.379532,0.308492,0.420717,0.353058,0.26663400000000004,1.29878240734,0.1515708863735199
T0968s2TS221_5,0.3721720278263092,47.17,T0968s2,0.473667,0.451467,0.6,0.498294,0.409448,1.3924766982299999,0.31463441252708435
T0968s2TS124_5,0.1905459761619568,32.17,T0968s2,0.433575,0.452598,0.658365,0.570176,0.443409,1.4030280421799999,0.2344318330287933
T0968s2TS085_4,0.16492006182670593,18.7,T0968s2,0.273688,0.243122,0.28181300000000004,0.201914,0.332112,1.3787122580700002,0.1996430307626724
T0968s2TS498_2,0.5120587348937988,62.83,T0968s2,0.50476,0.448415,0.6112609999999999,0.543478,0.413118,1.4834775552200001,0.4293802380561829
T0968s2TS261_3,0.21847210824489602,38.7,T0968s2,0.4437930000000001,0.395655,0.487982,0.4818270000000001,0.29585,1.3737126019900001,0.13715040683746338
T0968s2TS348_3,0.05078280717134477,26.09,T0968s2,0.199597,0.208848,0.110547,0.107955,0.176277,1.1882583737299999,0.017780937254428864
T0968s2TS124_4,0.3016766309738159,34.78,T0968s2,0.533302,0.5333640000000001,0.6926180000000001,0.5487390000000001,0.438493,1.40459535813,0.2285638749599457
T0968s2TS110_4,0.03692653402686119,40.44,T0968s2,0.240488,0.237158,0.227931,0.245608,0.13839200000000002,1.2576170483,0.036152586340904236
T0968s2TS110_3,0.07326836884021759,40.22,T0968s2,0.13439,0.20169,0.0187566,0.130773,0.125301,1.23633077004,0.034258343279361725
T0968s2TS282_3,0.013270153664052486,25.22,T0968s2,0.172405,0.138175,0.0933065,-0.0101339,0.08803860000000001,1.19513320374,0.012060465291142464
T0968s2TS058_4,0.07323473691940308,40.44,T0968s2,0.168924,0.209207,0.200437,0.218536,0.224704,1.24927945754,0.029831666499376294
T0968s2TS156_4,0.09321719408035277,17.39,T0968s2,0.431841,0.335522,0.465757,0.372855,0.277459,1.28184283055,0.16975918412208554
T0968s2TS243_3,0.21193678677082065,26.52,T0968s2,0.284773,0.283484,0.31595100000000004,0.29480300000000004,0.310387,1.2845856418000001,0.0622219480574131
T0968s2TS243_4,0.3171117603778839,27.17,T0968s2,0.332669,0.34828400000000004,0.430895,0.371114,0.29286,1.32946309278,0.1295158565044403
T0968s2TS312_3,0.044030308723449714,17.83,T0968s2,0.207268,0.203552,0.26629899999999995,0.15514,0.17716500000000002,1.2407791931299998,0.06701676547527312
T0968s2TS149_5,0.07299111783504486,33.7,T0968s2,0.247804,0.249206,0.222293,0.19597,0.194772,1.27222949295,0.056600019335746765
T0968s2TS282_4,0.05905638635158539,25.22,T0968s2,0.241166,0.23838,0.273341,0.267047,0.174927,1.24452172373,0.024771278724074364
T0968s2TS337_2,0.33127403259277344,18.26,T0968s2,0.4764560000000001,0.469625,0.659243,0.507727,0.34994400000000003,1.3845817903600002,0.2047957330942154
T0968s2TS149_2,0.0588005930185318,31.3,T0968s2,0.223806,0.23244,0.284763,0.219416,0.184878,1.27455619779,0.04203690588474274
T0968s2TS470_5,0.15480457246303558,17.61,T0968s2,0.393268,0.30562399999999995,0.43232,0.37858,0.27183,1.2835987582700001,0.19160209596157074
T0968s2TS160_1,0.14372001588344574,25.22,T0968s2,0.353588,0.333024,0.387396,0.404185,0.371069,1.34691757532,0.2573257386684418
T0968s2TS261_5,0.4551868736743927,26.96,T0968s2,0.52882,0.485394,0.627947,0.596497,0.4638390000000001,1.42815037238,0.4151057302951813
T0968s2TS160_4,0.08273428678512572,20.43,T0968s2,0.333583,0.284797,0.370931,0.358762,0.263725,1.33584570931,0.13177067041397095
T0968s2TS407_5,0.2256446778774261,36.96,T0968s2,0.55579,0.473105,0.676185,0.597313,0.387531,1.38993757706,0.1823064684867859
T0968s2TS023_5,0.08502621948719025,24.57,T0968s2,0.197272,0.238067,0.274486,0.291342,0.194111,1.30336070933,0.07832911610603333
T0968s2TS164_5,0.1521342694759369,27.61,T0968s2,0.28825,0.282804,0.26247800000000004,0.27146,0.373586,1.3420220360600001,0.12441422045230865
T0968s2TS160_5,0.12891171872615814,22.39,T0968s2,0.395686,0.34670700000000004,0.4957220000000001,0.45892,0.277546,1.34992015546,0.1093577891588211
T0968s2TS368_5,0.5941056609153748,62.17,T0968s2,0.773312,0.540484,0.813265,0.63647,0.428595,1.43140354253,0.4176113009452821
T0968s2TS164_3,0.1950757652521133,30.22,T0968s2,0.299688,0.292035,0.221018,0.135803,0.312186,1.38038457394,0.1789434403181076
T0968s2TS004_3,0.09653501957654953,26.3,T0968s2,0.309048,0.28341500000000003,0.470205,0.418664,0.265639,1.34370934982,0.2315082401037216
T0968s2TS246_1,0.17603090405464172,22.83,T0968s2,0.457816,0.352061,0.475617,0.387612,0.401863,1.43106058116,0.2353610992431641
T0968s2TS441_2,0.05922708287835121,28.04,T0968s2,0.422387,0.361493,0.579868,0.506017,0.381898,1.3934209815099998,0.21385124325752256
T0968s2TS221_1,0.4819906055927277,41.96,T0968s2,0.53937,0.434325,0.6313439999999999,0.480648,0.432445,1.43686319211,0.3722086846828461
T0968s2TS058_2,0.1347181349992752,24.57,T0968s2,0.331379,0.300024,0.33562,0.308748,0.284783,1.3221995252299998,0.07494033873081207
T0968s2TS004_4,0.033970560878515244,21.52,T0968s2,0.310201,0.278524,0.343206,0.258597,0.211159,1.37391418492,0.1493387073278427
T0968s2TS110_1,0.030616618692874912,36.3,T0968s2,0.14344,0.18479,0.0586197,0.0943212,0.13205999999999998,1.21439048173,0.01734416000545025
T0968s2TS407_4,0.1481592357158661,31.3,T0968s2,0.528012,0.487637,0.597726,0.582166,0.362097,1.3969797236300001,0.154635950922966
T0968s2TS023_4,0.21317479014396667,22.61,T0968s2,0.317279,0.266335,0.34425,0.297908,0.2833,1.3744648636599999,0.143156960606575
T0968s2TS282_1,0.04025109484791757,32.61,T0968s2,0.247671,0.186442,0.240207,0.144924,0.144703,1.2520539899299998,0.020193373784422874
T0968s2TS282_2,0.06573960185050964,24.57,T0968s2,0.249633,0.276074,0.201167,0.262422,0.190129,1.2814652580700001,0.016407497227191925
T0968s2TS152_1,0.12608541548252106,56.3,T0968s2,0.375376,0.391651,0.576271,0.378897,0.268354,1.3430275138799999,0.10844438523054124
T0968s2TS221_3,0.3162015080451965,40.65,T0968s2,0.520202,0.377731,0.5924520000000001,0.427313,0.392862,1.3587898515299999,0.19993653893470764
T0968s2TS149_3,0.3442564904689789,41.52,T0968s2,0.299885,0.359698,0.432216,0.4228,0.334269,1.4228811654799998,0.17043325304985046
T0968s2TS243_2,0.2779074609279633,27.17,T0968s2,0.231976,0.294568,0.238272,0.28484,0.242362,1.30507540341,0.09291121363639833
T0968s2TS402_4,0.09430790692567824,27.17,T0968s2,0.353054,0.35985100000000003,0.48685,0.503785,0.372621,1.3987776839100001,0.17955413460731506
T0968s2TS160_3,0.05402670055627823,22.83,T0968s2,0.276004,0.25610700000000003,0.253429,0.28800000000000003,0.277995,1.2946871913299998,0.013184945099055769
T0968s2TS324_2,0.5092748999595642,60.22,T0968s2,0.5558069999999999,0.504734,0.640246,0.548056,0.427036,1.41982149021,0.3385519683361053
T0968s2TS324_4,0.4996314644813538,57.61,T0968s2,0.323852,0.374812,0.501758,0.4753600000000001,0.389518,1.45587587943,0.3627350032329559
T0968s2TS368_3,0.6219482421875,71.3,T0968s2,0.6458010000000001,0.560144,0.764899,0.61952,0.496084,1.43088946559,0.4808938801288605
T0968s2TS164_4,0.1594800502061844,27.39,T0968s2,0.399291,0.337065,0.406902,0.4112020000000001,0.296252,1.31565165788,0.05424701049923897
T0968s2TS488_5,0.08174744248390198,23.48,T0968s2,0.261928,0.275082,0.374231,0.337821,0.33755100000000005,1.29646617513,0.1267201006412506
T0968s2TS407_1,0.19912372529506686,36.09,T0968s2,0.471765,0.521936,0.63349,0.636999,0.392814,1.4210071583000001,0.13480207324028015
T0968s2TS085_2,0.25271254777908325,19.13,T0968s2,0.31227,0.300772,0.327509,0.316927,0.327984,1.33958778784,0.18939247727394104
T0968s2TS058_3,0.13746188580989838,23.91,T0968s2,0.28966,0.321369,0.29259,0.315004,0.27845,1.3422379728600002,0.06435548514127731
T0968s2TS337_5,0.2703477740287781,26.09,T0968s2,0.330506,0.363625,0.371343,0.408762,0.325305,1.3407904280299998,0.2384983152151108
T0968s2TS058_5,0.08477672934532167,31.96,T0968s2,0.250943,0.275097,0.293581,0.275822,0.26571,1.32277499791,0.14408792555332184
T0968s2TS116_1,0.34032735228538513,38.91,T0968s2,0.327089,0.336011,0.407008,0.397208,0.349815,1.3780329982799997,0.1967580169439316
T0968s2TS243_1,0.13198405504226685,25.65,T0968s2,0.144765,0.214078,0.0897784,0.226201,0.274018,1.35326540129,0.12315858900547028
T0968s2TS348_4,0.019679529592394832,25.0,T0968s2,0.142507,0.170783,0.08093819999999999,0.0402526,0.124641,1.14737952707,0.007390376646071672
T0968s2TS324_5,0.5302978157997131,60.0,T0968s2,0.5719810000000001,0.526283,0.633562,0.55996,0.388359,1.44683903276,0.2953711152076721
T0968s2TS312_1,0.07001782953739166,22.17,T0968s2,0.184333,0.213198,0.283267,0.195815,0.226688,1.26686429222,0.10384663939476013
T0968s2TS221_4,0.4139212667942047,36.74,T0968s2,0.480866,0.429161,0.639571,0.5405409999999999,0.413401,1.3946795137799999,0.3213783800601959
T0968s2TS124_3,0.3670940399169922,41.74,T0968s2,0.427181,0.383438,0.602215,0.466436,0.416579,1.3462420415399998,0.2237493246793747
T0968s2TS402_1,0.20986630022525787,24.78,T0968s2,0.444941,0.383512,0.547222,0.490848,0.373194,1.4003519591299998,0.12248685956001285
T0968s2TS348_2,0.019840855151414868,25.0,T0968s2,0.16024000000000002,0.194149,0.12363699999999996,0.0574439,0.116553,1.15732020551,0.009047835133969784
T0968s2TS402_5,0.09490646421909332,25.43,T0968s2,0.380039,0.371284,0.522608,0.457866,0.351818,1.3619309071099999,0.17521104216575625
T0968s2TS498_5,0.5048291683197021,63.7,T0968s2,0.431948,0.509791,0.584066,0.5462199999999999,0.404969,1.4616509267200002,0.39872485399246216
T0968s2TS116_3,0.261155366897583,33.26,T0968s2,0.307263,0.32050700000000004,0.372466,0.35630500000000004,0.340214,1.3181307409899998,0.22264714539051056
T0968s2TS497_4,0.006102265324443579,22.17,T0968s2,0.220194,0.192993,0.268559,0.219318,0.15895399999999998,1.18293096833,0.0191300380975008
T0968s2TS488_1,0.2024664580821991,24.78,T0968s2,0.444165,0.372977,0.500798,0.414032,0.282739,1.3582767109,0.06588401645421982
T0968s2TS368_2,0.6142557859420776,71.09,T0968s2,0.574163,0.472733,0.710098,0.575559,0.4395979999999999,1.43736454493,0.5309425592422485
T0968s2TS312_4,0.1229916289448738,19.13,T0968s2,0.254242,0.27125900000000003,0.181348,0.221895,0.292993,1.30309645044,0.1821347922086716
T0968s2TS402_2,0.20691995322704315,24.78,T0968s2,0.504919,0.424923,0.600586,0.513309,0.387443,1.3725639944699999,0.16587914526462555
T0968s2TS470_1,0.1359943449497223,17.83,T0968s2,0.348171,0.268365,0.413487,0.355633,0.264877,1.28849479515,0.1992536038160324
